"","UNITID","C150_4_WHITE","C150_4_ASIAN","C150_4_BLACK","C150_4_HISP","UGDS_WHITE","UGDS_BLACK","UGDS_ASIAN","UGDS_HISP","COMPL_RPY_3YR_RT","COMPL_RPY_5YR_RT","COMPL_RPY_7YR_RT","ADM_RATE","RET_FT4","NPT4_PRIV","NPT4_PUB","DEBT_MDN","PCTPELL","MD_EARN_WNE_P10","MD_EARN_WNE_P6","MD_EARN_WNE_P8"
"6607",461041,NA,NA,NA,NA,0.2805,0.4977,0.0271,0.1222,"0.4930417495","0.5159883721","0.7153558052",NA,NA,18334,NA,"8570",0.6628,"31300","24800","30500"
"6608",461111,NA,NA,NA,NA,0.3824,0.3235,0,0.2647,NA,NA,NA,NA,NA,4199,NA,"PrivacySuppressed",0.7119,NA,NA,NA
"6609",461120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PrivacySuppressed",NA,NA,NA,NA
"6610",461139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PrivacySuppressed",NA,NA,NA,NA
"6611",461148,NA,NA,NA,NA,0.3173,0.0661,0.159,0.0764,"PrivacySuppressed",NA,NA,NA,0.86,46701,NA,"5500",0.108,NA,NA,NA
"6612",461157,NA,NA,NA,NA,0.4615,0.0577,0.2885,0.1923,NA,NA,NA,NA,NA,37590,NA,"PrivacySuppressed",0.02,NA,NA,NA
"6613",461175,NA,NA,NA,NA,0.0121,0.0727,0.6424,0.2485,NA,NA,NA,NA,NA,NA,NA,"PrivacySuppressed",0.3333,NA,NA,NA
"6614",461193,NA,NA,NA,NA,0.8852,0.1053,0,0,"PrivacySuppressed",NA,NA,NA,NA,15628,NA,"8019",0.3894,NA,NA,NA
"6615",461218,NA,NA,NA,NA,0.39,0.6,0,0,"PrivacySuppressed",NA,NA,NA,NA,15190,NA,"8976",0.8378,NA,NA,NA
"6616",461227,NA,NA,NA,NA,0.4058,0.0145,0.029,0.5072,"PrivacySuppressed",NA,NA,NA,NA,10987,NA,"9500",0.6863,NA,NA,NA
"6617",461236,NA,0,NA,NA,0,0,0.2545,0,NA,NA,NA,NA,0.7692,19981,NA,"PrivacySuppressed",0.2244,NA,NA,NA
"6618",461245,NA,NA,NA,NA,0.6766,0.1599,0.0074,0.1375,NA,NA,NA,NA,NA,NA,16477,"PrivacySuppressed",0.164,NA,NA,NA
"6619",461254,NA,NA,NA,NA,0.7742,0,0,0.0323,"PrivacySuppressed",NA,NA,NA,NA,12051,NA,"4900",0.89,NA,NA,NA
"6620",461263,NA,NA,NA,NA,0.9048,0,0.0357,0.0357,"PrivacySuppressed",NA,NA,NA,NA,13802,NA,"16500",0.6424,NA,NA,NA
"6621",461272,NA,NA,NA,NA,0.8254,0.0159,0,0.127,"PrivacySuppressed",NA,NA,NA,NA,14752,NA,"9889",0.58,NA,NA,NA
"6622",461281,NA,NA,NA,NA,0,0,0,0.8667,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"PrivacySuppressed",0.1169,NA,NA,NA
"6623",461290,NA,NA,NA,NA,0.9138,0.0345,0.0172,0.0172,"PrivacySuppressed",NA,NA,NA,NA,17252,NA,"6333",0.5385,NA,NA,NA
"6624",461306,NA,NA,NA,NA,0.0461,0.8756,0,0.0737,NA,NA,NA,NA,NA,NA,2406,"PrivacySuppressed",0.2047,NA,NA,NA
"6625",461315,NA,NA,NA,NA,0.0941,0,0,0.0118,NA,NA,NA,NA,NA,NA,7026,"PrivacySuppressed",0.7453,NA,NA,NA
"6626",461324,NA,NA,NA,NA,0.6762,0.1619,0,0.1149,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"6840",0.1937,NA,NA,NA
"6627",461333,NA,NA,NA,NA,0.75,0,0,0,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"PrivacySuppressed",0,NA,NA,NA
"6628",461342,NA,NA,NA,NA,0.9091,0,0,0,"PrivacySuppressed",NA,NA,NA,NA,14474,NA,"6333",0.4857,NA,NA,NA
"6629",461351,NA,NA,NA,NA,0.1229,0.3522,0.1024,0.2973,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"6205",0.0339,NA,NA,NA
"6630",461360,NA,NA,NA,NA,0.5227,0.4318,0,0,"PrivacySuppressed",NA,NA,NA,NA,19137,NA,"13833",0.7541,NA,NA,NA
"6631",461379,NA,NA,NA,NA,0.6774,0.2903,0,0,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"6333",0.3542,NA,NA,NA
"6632",461388,NA,NA,NA,NA,0.8,0.1143,0,0.0429,"PrivacySuppressed",NA,NA,NA,NA,10505,NA,"5500",0.6944,NA,NA,NA
"6633",461397,NA,NA,NA,NA,0.038,0.0316,0.6835,0.2468,NA,NA,NA,NA,NA,13094,NA,"PrivacySuppressed",0.6015,NA,NA,NA
"6634",461412,NA,NA,NA,NA,0.4944,0.2135,0.1573,0.0899,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"5542",0,NA,NA,NA
"6635",461421,NA,NA,NA,NA,0.6095,0.3077,0.0178,0.0178,"PrivacySuppressed",NA,NA,NA,NA,15287,NA,"13343",0.4462,NA,NA,NA
"6636",461430,NA,NA,NA,NA,0.3234,0.1743,0.0803,0.3326,"0.4859813084",NA,NA,NA,NA,NA,NA,"8614",0.8264,NA,NA,NA
"6637",461449,NA,NA,NA,NA,0.0091,0,0.9727,0.0182,"PrivacySuppressed",NA,NA,NA,NA,3052,NA,"3500",0.7761,NA,NA,NA
"6638",461476,NA,NA,NA,NA,0,0.8636,0,0.0909,"PrivacySuppressed",NA,NA,NA,NA,17538,NA,"9500",0.5532,NA,NA,NA
"6639",461485,NA,NA,NA,NA,1,0,0,0,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"PrivacySuppressed",NA,NA,NA,NA
"6640",461494,NA,NA,NA,NA,0.8254,0.0079,0.0238,0.0873,"PrivacySuppressed",NA,NA,NA,NA,12199,NA,"10556",0.5815,NA,NA,NA
"6641",461500,NA,NA,NA,NA,0.1579,0.0175,0.0702,0.6842,NA,NA,NA,NA,NA,11463,NA,"PrivacySuppressed",0.6324,NA,NA,NA
"6642",461528,0.8,NA,1,0,0.5586,0.1351,0.009,0.1081,"PrivacySuppressed",NA,NA,NA,0.7,5759,NA,"PrivacySuppressed",0.4407,NA,NA,NA
"6643",461537,NA,NA,NA,NA,1,0,0,0,"PrivacySuppressed",NA,NA,NA,NA,6299,NA,"9903.5",0.6207,NA,NA,NA
"6644",461546,NA,NA,NA,NA,0.7073,0.0732,0,0.122,NA,NA,NA,NA,NA,8650,NA,"7112",0.5694,NA,NA,NA
"6645",461555,NA,NA,NA,NA,0.2,0.0074,0.0074,0.5185,"PrivacySuppressed",NA,NA,NA,NA,17668,NA,"9778",0.6987,NA,NA,NA
"6646",461564,NA,NA,NA,NA,0.1351,0.8108,0,0.0541,"PrivacySuppressed",NA,NA,NA,NA,11075,NA,"7750",0.9844,NA,NA,NA
"6647",461573,NA,NA,NA,NA,0.469,0.5133,0.0177,0,"PrivacySuppressed",NA,NA,NA,NA,13276,NA,"10889.5",0.7619,NA,NA,NA
"6648",461582,NA,NA,NA,NA,0.593,0.1163,0.1628,0.093,"PrivacySuppressed",NA,NA,NA,NA,12627,NA,"6327.5",0.4476,NA,NA,NA
"6649",461591,NA,NA,NA,NA,0.1849,0.0479,0.2671,0.0068,"PrivacySuppressed",NA,NA,NA,NA,18701,NA,"11500",0.5113,NA,NA,NA
"6650",461607,NA,NA,NA,NA,0.7363,0.044,0,0.1429,"PrivacySuppressed",NA,NA,NA,NA,16676,NA,"9250",0.3312,NA,NA,NA
"6651",461625,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,3757,NA,"PrivacySuppressed",1,NA,NA,NA
"6652",461643,NA,NA,NA,NA,0.814,0.0233,0.093,0.0233,"PrivacySuppressed",NA,NA,NA,NA,NA,NA,"10500",0.2647,NA,NA,NA
"6653",461652,NA,NA,NA,NA,0.931,0,0,0.0517,"PrivacySuppressed",NA,NA,NA,NA,17789,NA,"9500",0.5488,NA,NA,NA
"6654",461670,NA,NA,NA,NA,0.6027,0.1644,0.0411,0.1781,"PrivacySuppressed",NA,NA,NA,NA,15909,NA,"9500",0.6311,NA,NA,NA
"6655",461689,NA,NA,NA,NA,0.3206,0.1714,0.0286,0.4,"PrivacySuppressed",NA,NA,NA,NA,20570,NA,"7597.5",0.626,NA,NA,NA
"6656",461698,NA,NA,NA,NA,0.12,0.0867,0.0267,0.7067,"PrivacySuppressed",NA,NA,NA,NA,13970,NA,"5810",0.7973,NA,NA,NA
"6657",461704,NA,NA,NA,NA,0.9524,0.0272,0.0068,0,"PrivacySuppressed",NA,NA,NA,NA,12457,NA,"6333",0.4519,NA,NA,NA
"6658",461713,NA,NA,NA,NA,0.6364,0,0,0.303,"PrivacySuppressed",NA,NA,NA,NA,12111,NA,"6333",0.3462,NA,NA,NA
"6659",461722,NA,NA,NA,NA,0.8824,0.0392,0.0196,0,"PrivacySuppressed",NA,NA,NA,NA,12816,NA,"9500",0.2936,NA,NA,NA
"6660",461731,NA,NA,NA,NA,0.766,0.0638,0.0426,0.0851,"PrivacySuppressed",NA,NA,NA,NA,14801,NA,"12000",0.5079,NA,NA,NA
"6661",461740,NA,NA,NA,NA,0,0.5769,0,0.4231,"PrivacySuppressed",NA,NA,NA,NA,8284,NA,"PrivacySuppressed",0.6571,NA,NA,NA
"6662",461759,NA,NA,0,NA,0.0196,0.9804,0,0,NA,NA,NA,NA,NA,3605,NA,"PrivacySuppressed",0.4758,NA,NA,NA
"6663",461768,NA,NA,NA,NA,0.3307,0.2126,0.0945,0.3071,"PrivacySuppressed",NA,NA,NA,NA,11791,NA,"5846",0.4621,NA,NA,NA
"6664",461777,NA,NA,NA,NA,0.6129,0.0968,0.0645,0.1613,"PrivacySuppressed",NA,NA,NA,NA,15633,NA,"13000",0.8333,NA,NA,NA
"6665",461786,NA,NA,NA,NA,0.8,0.0222,0,0.1111,"PrivacySuppressed",NA,NA,NA,NA,9363,NA,"10505",0.6032,NA,NA,NA
"6666",461795,NA,NA,NA,NA,0.1098,0.1169,0.0406,0.1957,"PrivacySuppressed",NA,NA,NA,0.5125,11668,NA,"9500",0.4029,NA,NA,NA
"6667",461801,NA,NA,NA,NA,0.4955,0.2613,0.018,0.0901,"PrivacySuppressed",NA,NA,NA,NA,16985,NA,"5430",0.4797,NA,NA,NA
"6668",461810,NA,NA,NA,NA,0,0,0.967,0.033,NA,NA,NA,NA,NA,6594,NA,"PrivacySuppressed",0.7216,NA,NA,NA
"6669",461829,NA,NA,NA,NA,0.5104,0.0622,0.083,0.2158,"PrivacySuppressed",NA,NA,NA,NA,17265,NA,"8028",0.1452,NA,NA,NA
"6670",461838,NA,NA,NA,NA,0.6,0.2414,0,0.1103,"PrivacySuppressed",NA,NA,NA,NA,13484,NA,"6333",0.3244,NA,NA,NA
"6671",461847,0.0455,NA,NA,NA,1,0,0,0,NA,NA,NA,1,0.1429,13974,NA,"PrivacySuppressed",0.5758,NA,NA,NA
"6672",461856,NA,NA,NA,NA,0.2432,0.2371,0.0486,0.4103,"PrivacySuppressed",NA,NA,NA,NA,23220,NA,"9500",0.6302,NA,NA,NA
"6673",461865,NA,NA,NA,NA,0.0185,0.8889,0.0556,0.037,"PrivacySuppressed",NA,NA,NA,NA,16022,NA,"6497",0.2414,NA,NA,NA
"6674",461874,NA,NA,NA,NA,0.4744,0.4103,0,0.1154,"PrivacySuppressed",NA,NA,NA,NA,17533,NA,"12000",0.6929,NA,NA,NA
"6675",461883,NA,NA,NA,NA,0.0105,0.0211,0,0.2842,"PrivacySuppressed",NA,NA,NA,0.6667,NA,NA,"18312",0.25,NA,NA,NA
"6676",461892,NA,NA,NA,NA,0.0515,0.9412,0,0,"PrivacySuppressed",NA,NA,NA,NA,15510,NA,"4817",0.919,NA,NA,NA
"6677",461908,NA,NA,NA,NA,0.618,0.0899,0.0112,0.1573,"PrivacySuppressed",NA,NA,NA,NA,12482,NA,"10154",0.3967,NA,NA,NA
"6678",461917,NA,NA,NA,NA,0.8922,0.0419,0,0.0359,"0.6904761905",NA,NA,NA,NA,16419,NA,"9833",0.4893,NA,NA,NA
"6679",461926,NA,NA,NA,NA,0.8624,0.0092,0.0092,0.055,"PrivacySuppressed",NA,NA,NA,NA,9559,NA,"7474.5",0.5628,NA,NA,NA
"6680",461935,NA,NA,NA,NA,1,0,0,0,"PrivacySuppressed",NA,NA,NA,NA,8796,NA,"PrivacySuppressed",0.9167,NA,NA,NA
"6681",461944,NA,NA,NA,NA,0.7524,0.0381,0.0286,0.0381,"PrivacySuppressed",NA,NA,NA,NA,11526,NA,"9827",0.6555,NA,NA,NA
"6682",461953,NA,NA,NA,NA,0.8889,0.0139,0,0.0972,"PrivacySuppressed",NA,NA,0.9091,NA,19895,NA,"14391.5",0.4744,NA,NA,NA
"6683",461962,NA,NA,NA,NA,0.8874,0.0221,0.0155,0.0088,"0.6034482759",NA,NA,NA,NA,24781,NA,"7600",0.3885,NA,NA,NA
"6684",461971,NA,NA,NA,NA,0.0678,0,0.0169,0.8814,NA,NA,NA,NA,NA,15278,NA,"PrivacySuppressed",0.7474,NA,NA,NA
"6685",461980,NA,NA,NA,NA,0.368,0.048,0.056,0.432,"PrivacySuppressed",NA,NA,NA,NA,12040,NA,"9808",0.723,NA,NA,NA
"6686",461999,NA,NA,NA,NA,0.9,0.05,0,0,"PrivacySuppressed",NA,NA,NA,NA,9985,NA,"9500",0.5867,NA,NA,NA
"6687",462008,NA,NA,NA,NA,0.5176,0.0669,0.0317,0.2641,"PrivacySuppressed",NA,NA,NA,NA,13480,NA,"11491",0.5251,NA,NA,NA
"6688",462017,NA,NA,NA,NA,0.8969,0.0412,0,0.0206,"PrivacySuppressed",NA,NA,NA,NA,14042,NA,"9500",0.5,NA,NA,NA
"6689",462026,NA,NA,NA,NA,0.25,0.75,0,0,NA,NA,NA,NA,NA,7065,NA,"PrivacySuppressed",0.84,NA,NA,NA
"6690",462035,NA,NA,NA,NA,0.655,0.095,0.015,0.215,"PrivacySuppressed",NA,NA,NA,NA,11340,NA,"6333",0.6563,NA,NA,NA
"6691",462044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PrivacySuppressed",NA,NA,NA,NA
"6692",462053,NA,NA,NA,NA,0.0412,0.3608,0.2062,0.3918,NA,NA,NA,NA,NA,16992,NA,"9500",0.25,NA,NA,NA
"6693",462062,NA,NA,NA,NA,0.6,0.0769,0.0154,0.2769,"PrivacySuppressed",NA,NA,NA,NA,15349,NA,"6333",0.6027,NA,NA,NA
"6694",462071,NA,NA,NA,NA,0.8795,0.0045,0.0045,0.0179,"PrivacySuppressed",NA,NA,NA,NA,12950,NA,"10408",0.5169,NA,NA,NA
"6695",462309,NA,NA,NA,NA,0.2048,0.3373,0.1566,0.3012,"PrivacySuppressed",NA,NA,NA,NA,25736,NA,"7261",0.6118,NA,NA,NA
"6696",462318,NA,NA,NA,NA,0.701,0.0515,0,0.1237,"PrivacySuppressed",NA,NA,NA,NA,18072,NA,"6333",0.1765,NA,NA,NA
"6697",462327,NA,NA,NA,NA,0.7292,0.1042,0.0208,0.0417,"PrivacySuppressed",NA,NA,NA,NA,17346,NA,"6333",0.2198,NA,NA,NA
"6698",462336,NA,NA,NA,NA,0.5849,0.0377,0.0377,0.283,NA,NA,NA,NA,NA,13917,NA,"6333",0.7568,NA,NA,NA
"6699",462345,NA,NA,NA,NA,0.75,0.05,0,0.2,"PrivacySuppressed",NA,NA,NA,NA,14015,NA,"11864.5",0.4,NA,NA,NA
"6700",462354,0.6,NA,NA,0.5,0.559,0.0051,0.0513,0.1897,"PrivacySuppressed",NA,NA,0.875,0.7632,30249,NA,"13250",0.2698,NA,NA,NA
"6701",462363,NA,NA,NA,NA,0.1528,0.7315,0.0046,0.0602,"0.5437992413","0.5898148148","0.7255813953",0.873,NA,24153,NA,"13566",0.8274,"38800","29300","33900"
"6702",462372,NA,NA,NA,NA,0.2749,0.5526,0.0556,0.0614,"0.5437992413","0.5898148148","0.7255813953",0.8476,NA,25454,NA,"13566",0.6486,"38800","29300","33900"
"6703",462390,NA,NA,NA,NA,0.0204,0.6735,0.0204,0,"0.6610684813","0.7276257358","0.8605771054",NA,0,17323,NA,"14400",0.8182,"51100","33400","43400"
"6704",465812,0.8158,1,0.75,0.9091,0.4287,0.2516,0.005,0.0729,"0.4980842912","0.6361355082","0.7657213317",NA,0.1964,25631,NA,"9500",0.6821,"28500","24900","25500"
"6705",466152,NA,NA,NA,NA,0.4123,0.3026,0.0044,0.0395,"0.7005649718","0.7439446367","0.829846583",NA,NA,NA,NA,"12283.5",0.9044,"36100","27100","31100"
"6706",466161,NA,NA,NA,NA,0.6759,0.1204,0.0093,0.0556,"0.7005649718","0.7439446367","0.829846583",NA,NA,NA,NA,"12283.5",0.741,"36100","27100","31100"
"6707",466170,NA,NA,NA,NA,0.5405,0.3786,0,0.0162,"0.7005649718","0.7439446367","0.829846583",NA,NA,NA,NA,"12283.5",0.7667,"36100","27100","31100"
"6708",466189,NA,NA,NA,NA,0.5021,0.1845,0.0343,0.1245,"0.7005649718","0.7439446367","0.829846583",NA,0.5,16481,NA,"12283.5",0.6641,"36100","27100","31100"
"6709",466514,NA,NA,NA,NA,0.8866,0.0309,0.0155,0.0309,"0.7034050179","0.7246376812","0.8242811502",NA,1,18432,NA,"15168",0.6431,"29100","26100","26600"
"6710",466523,NA,NA,NA,NA,0.358,0.1605,0,0.3951,"0.5616438356","0.5571007164","0.6241418764",NA,NA,24865,NA,"7927",0.8584,"28900","22200","24700"
"6711",466921,0.4,NA,0,NA,0.7736,0.1417,0.0177,0.0197,"0.9159698997","0.5185185185","0.8214285714",0.5714,0.5,24920,NA,"18750",0.5574,"52600","61300","54000"
"6712",466930,NA,NA,NA,NA,0.2005,0.3534,0.1303,0.183,"0.9159698997","0.5185185185","0.8214285714",0.8889,NA,NA,NA,"18750",0.5581,"52600","61300","54000"
"6713",467058,NA,NA,NA,NA,0.1412,0.3647,0.1235,0.2765,"0.5437992413","0.5898148148","0.7255813953",0.8138,NA,24530,NA,"13566",0.7456,"38800","29300","33900"
"6714",467094,NA,NA,NA,NA,0.686,0.186,0.0124,0.0455,"0.70605613","0.5917874396","0.6958041958",NA,NA,14809,NA,"6333",0.6614,"18100","16400","17100"
"6715",467155,NA,NA,NA,NA,0.0331,0.6031,0.0025,0.3282,"0.4656925032","0.4037958115","0.4804329725",NA,NA,22267,NA,"9500",0.7196,"26300","20800","22600"
"6716",467340,NA,NA,NA,NA,0.4946,0.4409,0.0108,0.0215,"0.550996483","0.4932821497","0.6073298429",NA,NA,18312,NA,"11493",0.5903,"23200","21100","20500"
"6717",467368,NA,NA,NA,NA,0.238,0.0374,0.0428,0.6471,"0.5657339378","0.5459686246","0.623380829",0.9855,NA,17112,NA,"12117",0.6515,"29600","24100","28100"
"6718",467508,NA,NA,NA,NA,0.1574,0.3056,0.0185,0.1574,"0.5779430789","0.666062364","0.7874109264",NA,NA,20239,NA,"9500",0.8553,"21500","18600","20700"
"6719",467517,NA,NA,NA,NA,0.2078,0.5455,0,0.026,"0.5779430789","0.666062364","0.7874109264",NA,NA,21034,NA,"9500",0.8322,"21500","18600","20700"
"6720",467526,NA,NA,NA,NA,0.1096,0.3973,0,0,"0.5779430789","0.666062364","0.7874109264",NA,NA,20067,NA,"9500",0.8444,"21500","18600","20700"
"6721",467535,NA,NA,NA,NA,0.1053,0.0947,0.0105,0.3579,"0.5779430789","0.666062364","0.7874109264",NA,NA,19185,NA,"9500",0.8294,"21500","18600","20700"
"6722",467544,NA,NA,NA,NA,0.0909,0.1515,0,0.0606,"0.5779430789","0.666062364","0.7874109264",NA,NA,22699,NA,"9500",0.8841,"21500","18600","20700"
"6723",467553,NA,NA,NA,NA,0.5102,0.0204,0,0,"0.5779430789","0.666062364","0.7874109264",NA,NA,19560,NA,"9500",0.8864,"21500","18600","20700"
"6724",467562,NA,NA,NA,NA,0.4255,0.0851,0.0213,0.1064,"0.5779430789","0.666062364","0.7874109264",NA,NA,21019,NA,"9500",0.7526,"21500","18600","20700"
"6725",467571,NA,NA,NA,NA,0.4314,0.1176,0.0196,0.0588,"0.5779430789","0.666062364","0.7874109264",NA,NA,20541,NA,"9500",0.812,"21500","18600","20700"
"6726",467580,NA,NA,NA,NA,0.1905,0.119,0,0.0476,"0.5779430789","0.666062364","0.7874109264",NA,NA,21503,NA,"9500",0.8387,"21500","18600","20700"
"6727",467599,NA,NA,NA,NA,0.4,0.0154,0,0.0308,"0.5779430789","0.666062364","0.7874109264",NA,NA,18620,NA,"9500",0.6239,"21500","18600","20700"
"6728",467605,NA,NA,NA,NA,0.2326,0.186,0.0116,0.1163,"0.5779430789","0.666062364","0.7874109264",NA,NA,19861,NA,"9500",0.7143,"21500","18600","20700"
"6729",467614,NA,NA,NA,NA,0.0714,0.5119,0,0.0238,"0.5779430789","0.666062364","0.7874109264",NA,NA,21405,NA,"9500",0.8954,"21500","18600","20700"
"6730",467623,NA,NA,NA,NA,0.3731,0.2985,0,0.0149,"0.5779430789","0.666062364","0.7874109264",NA,NA,20406,NA,"9500",0.856,"21500","18600","20700"
"6731",467632,NA,NA,NA,NA,0.2521,0.1429,0,0.1261,"0.5779430789","0.666062364","0.7874109264",NA,NA,18571,NA,"9500",0.8402,"21500","18600","20700"
"6732",467641,NA,NA,NA,NA,0.2541,0.3033,0,0.0574,"0.5779430789","0.666062364","0.7874109264",NA,NA,20227,NA,"9500",0.8249,"21500","18600","20700"
"6733",467650,NA,NA,NA,NA,0.3167,0.15,0,0.0333,"0.5779430789","0.666062364","0.7874109264",NA,NA,22627,NA,"9500",0.823,"21500","18600","20700"
"6734",467669,NA,NA,NA,NA,0.1522,0.3696,0,0.0217,"0.5779430789","0.666062364","0.7874109264",NA,NA,20811,NA,"9500",0.8496,"21500","18600","20700"
"6735",467678,NA,NA,NA,NA,0.0481,0.5577,0,0.0673,"0.5779430789","0.666062364","0.7874109264",NA,NA,20224,NA,"9500",0.8894,"21500","18600","20700"
"6736",467784,NA,NA,NA,NA,0.0271,0.8615,0,0.0239,"0.3984810127","0.4241877256","0.5775950668",NA,NA,23543,NA,"9500",0.7375,"28800","24000","25900"
"6737",467793,NA,NA,NA,NA,0.7727,0.0091,0,0.1455,"0.711751663","0.6976047904","0.7513513514",NA,0.6667,18043,NA,"12833",0.7958,"25500","24000","24500"
"6738",467809,NA,NA,NA,NA,0.9365,0.0159,0,0,"0.7509025271","0.7752808989","0.9057971014",NA,NA,12190,NA,"9500",0.3721,"24000","21900","20800"
"6739",467863,NA,NA,NA,NA,0.5513,0.3397,0.0128,0.0449,"0.6","PrivacySuppressed",NA,NA,NA,16422,NA,"9500",0.4961,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed"
"6740",467872,NA,NA,NA,NA,0.7065,0.199,0.01,0.0348,"0.6","PrivacySuppressed",NA,NA,NA,15789,NA,"9500",0.4775,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed"
"6741",467881,NA,NA,NA,NA,0.0848,0.347,0.0051,0.4807,"0.5481580115","0.4282273603","0.5597416577",NA,NA,21591,NA,"9500",0.7528,"22200","22200","25000"
"6742",467906,NA,NA,NA,NA,0.7412,0.2294,0.0059,0.0235,"0.4538461538","PrivacySuppressed",NA,NA,NA,13364,NA,"8002",0.7376,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed"
"6743",468006,NA,NA,NA,NA,NA,NA,NA,NA,"0.6391375102","0.6945606695","0.7522255193",NA,NA,NA,NA,"9500",NA,"28800","31300","31200"
"6744",468015,NA,NA,NA,NA,0.4954,0.1368,0.0091,0.2827,"0.6391375102","0.6945606695","0.7522255193",NA,0.4255,23774,NA,"9500",0.6734,"28800","31300","31200"
"6745",468024,NA,NA,NA,NA,0.5026,0.4084,0.0288,0.0209,"0.6391375102","0.6945606695","0.7522255193",NA,1,NA,NA,"9500",0.5593,"28800","31300","31200"
"6746",468246,NA,NA,NA,NA,0.8342,0.0201,0.005,0.0553,"0.5985663082","0.6476190476","0.5820895522",NA,NA,14692,NA,"13056.5",0.8069,"19600","16800","20900"
"6747",468255,NA,NA,NA,NA,0.8137,0.0196,0,0.1275,"0.5985663082","0.6476190476","0.5820895522",NA,NA,14218,NA,"13056.5",0.6719,"19600","16800","20900"
"6748",468398,NA,NA,NA,NA,0.345,0.51,0.015,0.04,"0.570509876","0.579496915","0.682021753",1,NA,22477,NA,"10148",0.6108,"23900","21400","21900"
"6749",468705,NA,NA,NA,NA,0.4638,0.2174,0.3188,0,"0.3474576271","0.4653465347","0.6470588235",NA,NA,6931,NA,"5312",0.8955,"15500","12800","15100"
"6750",468723,NA,NA,NA,NA,0,0,0,1,"0.62","PrivacySuppressed","0.51",0.8421,0.9655,8398,NA,"5500",0.7978,"16800","15000","16100"
"6751",468732,NA,NA,NA,NA,0.1347,0.255,0.0057,0.5559,"0.4361792054","0.4780844156","0.6165501166",NA,NA,18793,NA,"9500",0.418,"14300","13400","14200"
"6752",468769,NA,NA,NA,NA,0,0.0106,0.0106,0.9787,"0.4076495587","0.3533091867","0.3925485961",NA,NA,10135,NA,"5278",0.478,"21700","17500","20500"
"6753",468866,NA,NA,NA,NA,0.76,0.24,0,0,"PrivacySuppressed","PrivacySuppressed","PrivacySuppressed",NA,NA,9982,NA,"6687.5",0.4697,"18700","16600","15600"
"6754",468875,NA,NA,NA,NA,0.0154,0.3077,0.0308,0.6462,NA,NA,NA,NA,NA,4274,NA,"PrivacySuppressed",0.9378,"16900","15100","16200"
"6755",468893,NA,NA,NA,NA,0.3964,0.4505,0.009,0.018,"0.6153846154","0.5593220339","0.6166666667",NA,NA,10127,NA,"12038",0.6455,"14300","14700","PrivacySuppressed"
"6756",468963,NA,NA,NA,NA,0.5233,0.14,0.01,0.3067,"0.6506550218","0.525","0.5407608696",NA,NA,11893,NA,"6333",0.7397,"PrivacySuppressed","31500","34400"
"6757",469054,NA,NA,NA,NA,0.4466,0.4783,0.0059,0.0138,"0.4503652772","0.4830339321","0.5777998018",NA,NA,17968,NA,"9500",0.7195,"23700","22500","21400"
"6758",469124,NA,NA,NA,NA,0.4414,0.1218,0.0276,0.308,"0.7023498695","0.6379254457","0.7019958706",NA,NA,20136,NA,"7866",0.5099,"23800","19600","23000"
"6759",469133,NA,NA,NA,NA,0.4529,0.1094,0.0152,0.2736,"0.7023498695","0.6379254457","0.7019958706",NA,NA,20782,NA,"7866",0.5292,"23800","19600","23000"
"6760",469142,NA,NA,NA,NA,0.4545,0.0758,0.0152,0.3268,"0.7023498695","0.6379254457","0.7019958706",NA,NA,20750,NA,"7866",0.4564,"23800","19600","23000"
"6761",469151,NA,NA,NA,NA,0.5625,0.0284,0.0057,0.2784,"0.7023498695","0.6379254457","0.7019958706",NA,NA,21647,NA,"7866",0.3649,"23800","19600","23000"
"6762",469160,NA,NA,NA,NA,0.4688,0.1484,0.0078,0.1602,"0.7023498695","0.6379254457","0.7019958706",NA,NA,20635,NA,"7866",0.4377,"23800","19600","23000"
"6763",469197,NA,NA,NA,NA,0.0968,0.3065,0,0.4677,"0.7011494253","PrivacySuppressed","PrivacySuppressed",NA,NA,10589,NA,"3633",0.7842,"16400","18700","18500"
"6764",469407,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,7484,NA,"4419.5",0.9593,"16100","14200","15200"
"6765",469416,NA,NA,NA,NA,0,0,0,1,NA,NA,NA,NA,0.6863,6825,NA,"4419.5",0.562,"16100","14200","15200"
